customer_id,signup_date,total_orders,total_spend,last_order_date,avg_order_value,return_rate,support_tickets,app_sessions_30d,churned,days_since_last_order,orders_last_30d,cart_abandonment_rate,wishlist_additions,avg_review_rating,email_open_rate,gender,age,city,acquisition_channel
C000996,2024-11-23,5,10809.23,2025-12-11,2161.85,0.344,2,34,0,80,0,0.294,7,1.1,0.501,M,30,Chandigarh,paid_ad
C000997,2024-11-21,24,44658.12,2025-12-19,1860.76,0.208,1,10,0,72,0,0.008,19,1.5,0.108,F,25,Chennai,referral
C000998,2024-02-05,25,42117.22,2024-12-04,1684.69,0.407,10,14,0,452,0,0.128,0,1.5,,Female,64,Lucknow,referral
C000999,2024-03-30,32,24278.61,2025-03-22,758.71,0.029,7,37,0,344,1,0.177,17,1.6,0.235,,43,Hyderabad,organic
C001000,2024-01-24,50,47501.45,2024-03-26,950.03,0.458,0,17,0,705,2,0.607,11,1.8,0.324,,56,Indore,referral
C001001,2024-03-15,23,56061.17,2024-06-27,2437.44,0.287,5,35,0,612,4,0.425,9,3.8,,Female,36,mumbai,referral
C001002,2024-11-13,3,7131.92,2024-12-14,2377.31,,0,41,0,442,2,0.209,5,4.7,0.255,F,63,Lucknow,organic
C001003,2024-10-06,45,113027.06,2025-09-30,2511.71,0.424,5,23,0,152,4,0.457,14,2.0,0.233,Male,55,DELHI,organic
C001004,2024-04-23,27,16795.42,2024-09-10,622.05,0.298,10,22,0,537,3,0.468,7,2.5,0.125,,31,DELHI,social
C001005,2024-03-26,0,0.0,,,,2,14,0,,1,0.629,13,,0.202,F,31,Lucknow,social
C001006,2024-11-16,44,125039.48,2025-11-03,2841.81,0.463,9,92,0,118,5,0.563,12,3.2,0.565,Female,28,Chennai,social
C001007,2024-01-19,44,89662.32,2024-12-22,2037.78,0.277,5,73,0,434,2,0.476,11,3.0,0.479,M,62,Mumbai,referral
C001008,2024-07-26,15,35964.5,2024-11-26,2397.63,0.03,8,,0,460,4,0.552,6,3.5,,M,52,Indore,referral
C001009,2024-09-14,41,22197.14,2025-09-06,541.39,0.329,7,63,0,176,3,0.606,18,3.1,0.496,M,55,Delhi,referral
C001010,2024-09-17,35,40078.65,2025-08-12,1145.1,0.435,8,43,0,201,1,0.249,14,4.4,0.363,M,42,Pune,
C001011,2024-08-26,7,17840.53,2025-09-19,2548.65,0.304,6,18,0,163,3,0.62,11,1.5,0.424,Male,50,Jaipur,social
C001012,2024-10-06,29,39498.06,2025-05-13,1362.0,0.436,3,40,0,292,0,0.279,20,4.3,,,61,Noida,paid_ad
C001013,2024-11-29,4,11783.91,2025-02-25,2945.98,0.263,8,91,0,369,4,0.543,10,3.8,0.347,female,18,Kolkata,
C001014,2024-06-26,14,128120.33,2025-01-25,2979.54,0.111,2,23,1,400,0,0.51,19,4.1,0.137,M,19,Mumbai,
C001015,2024-07-29,35,90958.48,2025-07-09,2598.81,0.063,1,,0,235,3,0.557,4,2.2,0.592,Male,36,Kochi,referral
C001016,2024-01-10,13,9268.3,2025-01-09,712.95,0.147,8,40,0,416,2,0.645,20,2.7,0.406,Female,60,BANGALORE,referral
C001017,2024-02-18,25,22515.18,2025-03-18,900.61,0.21,0,,0,348,1,0.383,15,3.1,0.21,female,32,Hyderabad,paid_ad
C001018,2024-07-12,1,2241.71,2025-03-05,2241.71,,8,76,0,361,5,0.245,5,,0.229,,48,Hyderabad,
C001019,2024-02-20,41,99971.43,2024-05-01,2438.33,0.118,7,81,0,669,2,0.556,1,3.2,,Male,63,DELHI,social
C001020,2024-11-03,10,23132.49,2025-09-19,2313.25,0.251,10,67,0,163,0,0.734,4,1.2,0.21,M,35,bangalore,organic
C001021,2024-08-26,25,51991.29,2025-09-27,2079.65,0.416,8,45,0,155,0,0.729,7,4.6,,Male,23,Jaipur,paid_ad
C001022,2024-01-09,32,18277.34,2024-09-09,571.17,0.314,9,7,0,538,4,0.337,17,2.2,0.578,Female,66,Jaipur,paid_ad
C001023,2024-11-20,30,38391.62,2025-04-15,1279.72,0.285,4,21,0,320,4,0.358,15,3.2,0.033,female,60,chennai,
C001024,2024-02-03,44,19836.05,2024-08-21,450.82,0.104,8,53,0,557,1,0.066,13,1.8,0.377,male,39,Indore,organic
C001025,2024-11-24,22,23416.45,2025-03-08,1064.38,0.259,1,84,0,358,3,0.185,0,2.3,0.389,male,60,chennai,organic
C001026,2024-02-16,15,4990.66,2025-03-09,332.71,0.145,2,54,0,357,2,0.551,16,1.3,0.038,M,52,Bnglr,paid_ad
C001027,2024-12-12,19,30451.51,2025-05-27,1602.71,0.424,4,8,0,278,1,0.033,14,2.5,0.046,male,37,Chennai,
C001028,2024-08-21,30,17035.13,2025-07-08,567.84,0.337,1,47,0,236,0,0.634,1,2.1,0.58,M,66,Bangalore,paid_ad
C001029,2024-01-19,19,43466.34,2024-12-25,2287.7,0.232,4,27,0,431,3,0.638,16,3.6,0.574,,58,Jaipur,paid_ad
C001030,2024-04-08,40,19301.29,2025-03-03,482.53,0.208,5,7,0,363,0,0.19,12,2.5,,Male,59,Delhi,referral
C001031,2024-05-24,35,75691.55,2024-10-27,2162.62,0.206,3,74,0,490,0,0.005,4,3.0,0.512,F,46,DELHI,organic
C001032,2024-09-16,35,104089.03,2025-08-07,2973.97,0.383,9,16,0,206,2,0.584,1,1.1,0.441,M,53,Bnglr,referral
C001033,2024-07-30,29,32175.12,2025-04-30,1109.49,0.379,0,,0,305,3,0.161,4,2.4,0.399,female,50,chennai,organic
C001034,2024-01-25,45,69566.96,2024-12-15,1545.93,0.145,7,7,0,441,4,0.161,0,2.2,,F,69,DELHI,referral
C001035,2024-07-07,15,8449.68,2025-03-22,563.31,0.045,6,11,0,344,3,0.659,15,4.9,0.432,male,34,Noida,paid_ad
C001036,2024-05-22,1,911.21,2025-03-24,911.21,,6,44,0,342,4,0.124,18,,0.534,Male,45,Chennai,
C001037,2024-06-25,10,18607.43,2025-06-29,1860.74,0.439,10,0,0,245,5,0.705,14,3.6,0.418,Male,40,Noida,
C001038,2024-08-20,32,43054.84,2024-11-01,1345.46,0.087,10,43,0,485,4,0.099,10,2.4,0.002,male,19,Indore,
C001039,2024-03-02,5,9905.69,2024-05-06,1981.14,0.179,5,87,0,664,1,0.569,11,1.8,,F,34,Ahmedabad,
C001040,2024-05-25,32,94088.48,2025-03-01,2940.26,0.229,3,7,0,365,5,0.07,7,2.9,,F,25,Hyderabad,social
C001041,2024-07-19,24,13306.65,2024-08-14,554.44,0.234,9,56,0,564,1,0.699,9,3.0,,Male,39,Jaipur,paid_ad
C001042,2024-11-16,49,57315.88,2025-10-07,1169.71,0.06,3,44,0,145,3,0.22,7,1.6,,female,19,Kochi,referral
C001043,2024-02-26,48,80431.42,2025-02-17,1675.65,0.117,6,52,0,377,3,0.355,6,4.4,0.063,Female,37,Gurgaon,social
C001044,2024-04-25,50,37464.77,2024-09-23,749.3,0.31,0,,0,524,4,0.115,5,1.1,0.179,F,25,Lucknow,organic
C001045,2024-07-16,14,23668.38,2025-08-04,1690.6,0.164,1,67,0,209,4,0.085,1,2.3,0.531,Male,999,Kochi,referral
C001046,2024-01-29,31,43702.94,2024-12-06,1409.77,0.104,6,83,0,450,3,0.192,9,3.6,0.288,female,35,Mumbai,paid_ad
C001047,2024-08-28,13,37918.77,2025-09-24,2916.83,0.003,8,39,0,158,3,0.363,12,2.8,,M,27,Lucknow,paid_ad
C001048,2024-01-11,19,31036.62,2024-12-20,1633.51,0.143,1,54,0,436,3,0.728,20,3.1,0.263,F,26,mumbai,social
C001049,2024-09-15,23,39186.31,2025-10-02,1703.75,0.168,4,88,0,150,5,0.672,5,4.1,0.573,Male,36,Ahmedabad,paid_ad
C001050,2024-11-30,48,136103.5,2025-03-06,2835.49,0.123,3,66,0,360,3,0.677,7,4.0,,Female,64,Jaipur,
C001051,2024-03-14,7,16647.71,2024-11-28,2378.24,0.141,5,92,0,458,4,0.509,12,2.5,0.494,female,45,Ahmedabad,referral
C001052,2024-09-17,13,39235.02,2024-12-08,980.88,0.261,8,0,1,448,0,0.661,5,4.7,0.181,Male,30,Gurgaon,social
C001053,2024-05-05,11,30673.15,2025-06-07,2788.47,0.342,4,55,0,267,3,0.76,19,4.6,0.305,M,60,BANGALORE,referral
C001054,2024-05-31,34,24375.61,2024-10-21,716.93,0.438,4,7,0,496,3,0.626,20,1.4,0.358,Male,26,bangalore,referral
C001055,2024-12-26,21,16782.49,2025-09-25,799.17,0.074,0,50,0,157,1,0.046,0,2.7,0.346,Female,19,Bangalore,social
C001056,2024-02-12,11,91184.79,2024-09-01,2605.28,0.258,9,1,1,546,0,0.383,3,4.0,0.032,Female,52,Kochi,
C001057,2024-08-05,0,0.0,,,,7,86,0,,1,0.751,13,,,F,54,BANGALORE,
C001058,2024-07-17,45,76890.45,2025-06-08,1708.68,0.021,0,45,0,266,2,0.14,7,1.9,0.593,,47,Mumbai,social
C001059,2024-12-16,5,6868.87,2025-01-04,1373.77,0.008,9,73,0,421,5,0.366,8,1.0,0.46,Male,53,Ahmedabad,paid_ad
C001060,2024-03-23,30,8011.8,2024-06-07,267.06,0.074,10,20,0,632,1,0.245,18,3.1,0.134,F,54,bangalore,
C001061,2024-06-19,21,41716.49,2024-10-05,1986.5,0.237,3,,0,512,0,0.39,6,2.4,0.4,male,47,Chandigarh,referral
C001062,2024-02-09,19,41745.67,2024-09-15,2197.14,0.401,10,26,0,532,5,0.558,10,1.5,,Female,63,Kochi,organic
C001063,2024-05-01,0,0.0,,,,0,54,0,,2,0.212,12,,0.27,F,18,Kolkata,
C001064,2024-04-06,50,75953.79,2025-01-23,1519.08,0.258,10,96,0,402,5,0.18,20,1.2,0.412,F,54,DELHI,referral
C001065,2024-06-01,22,32999.95,2024-06-07,1500.0,0.063,9,42,0,632,2,0.463,8,1.3,0.018,F,24,Chennai,organic
C001066,2024-04-10,30,57819.47,2025-03-30,1927.32,0.23,7,53,0,336,1,0.263,13,3.9,,male,56,Lucknow,referral
C001067,2024-07-27,9,6813.49,2024-11-17,757.05,0.37,5,100,0,469,4,0.789,1,1.4,0.082,,33,Delhi,social
C001068,2024-08-22,18,31948.58,2025-06-13,1774.92,0.371,3,33,0,261,3,0.678,14,1.0,0.255,Male,19,DELHI,referral
C001069,2024-12-03,47,83207.92,2025-07-19,1770.38,0.218,7,55,0,225,5,0.199,2,4.4,0.119,,54,chennai,paid_ad
C001070,2024-12-31,39,52241.38,2025-09-14,1339.52,0.093,0,6,0,168,2,0.082,3,3.6,0.05,Female,69,Kochi,social
C001071,2024-11-14,18,28745.87,2024-12-20,1596.99,0.228,1,4,0,436,0,0.053,5,4.4,0.044,Male,30,Jaipur,organic
C001072,2024-10-24,41,117395.65,2025-04-24,2863.31,0.074,0,26,0,311,4,0.031,9,3.5,0.122,,52,Ahmedabad,paid_ad
C001073,2024-06-05,19,45861.12,2025-07-09,2413.74,0.448,9,37,0,235,1,0.392,5,3.1,0.036,Female,64,Kolkata,
C001074,2024-09-08,25,66317.37,2025-04-01,2652.69,0.441,1,77,0,334,4,0.529,3,1.6,0.401,Male,33,Kolkata,social
C001075,2024-05-30,12,13057.17,2024-09-28,1088.1,0.322,5,75,0,519,4,0.486,16,1.9,0.434,male,18,Mumbai,referral
C001076,2024-09-17,39,12331.19,2024-11-18,316.18,0.374,10,54,0,468,3,0.351,7,1.7,0.161,Male,32,bangalore,social
C001077,2024-03-07,22,14093.73,2024-06-26,640.62,0.057,4,36,0,613,2,0.633,5,2.6,0.31,,69,Jaipur,paid_ad
C001078,2024-04-03,43,39576.12,2024-06-16,920.37,0.264,1,92,0,623,5,0.236,20,3.3,0.043,M,24,Chennai,organic
C001079,2024-03-16,33,58520.35,2024-12-27,1773.34,0.078,9,69,0,429,1,0.249,20,3.5,,female,22,Noida,organic
C001080,2024-02-26,32,20402.18,2024-11-05,637.57,0.131,3,66,0,481,0,0.155,18,2.2,,Female,25,Lucknow,social
C001081,2024-02-28,32,38639.73,2024-10-31,1207.49,0.074,1,13,0,486,0,0.71,19,3.5,,male,44,chennai,referral
C001082,2024-06-17,18,6315.29,2024-07-19,350.85,0.237,6,67,0,590,3,0.777,0,4.8,,,50,Mumbai,referral
C001083,2024-05-02,22,29174.67,2025-04-28,1326.12,0.15,5,5,0,307,2,0.44,19,2.2,0.541,M,39,Chandigarh,referral
C001084,2024-11-02,30,55519.53,2025-11-12,1850.65,0.133,0,57,0,109,3,0.192,13,3.6,0.259,Male,34,Jaipur,
C001085,2024-10-05,20,36274.62,2025-04-18,1813.73,0.386,1,,0,317,5,0.093,5,4.4,0.364,Female,38,Ahmedabad,referral
C001086,2024-06-01,0,0.0,,,,8,,0,,3,0.166,3,,0.3,Male,22,chennai,social
C001087,2024-05-12,1,2230.65,2025-03-08,2230.65,,6,48,0,358,3,0.048,4,,,male,31,Delhi,
C001088,2024-06-29,47,24873.32,2025-05-06,529.22,0.335,5,45,0,299,3,0.572,7,3.1,0.521,F,40,Indore,paid_ad
C001089,2024-03-10,31,13870.37,2025-03-16,447.43,0.11,9,46,0,350,1,0.57,3,4.7,0.187,Female,65,DELHI,referral
C001090,2024-05-27,43,77272.22,2024-12-19,1797.03,0.379,8,43,0,437,3,0.474,8,2.5,0.06,,22,Noida,organic
C001091,2024-07-11,2,4739.3,2024-12-30,2369.65,,3,83,0,426,3,0.255,18,,0.267,male,61,Bangalore,paid_ad
C001092,2024-12-02,46,50868.13,2025-03-18,1105.83,0.463,2,58,0,348,3,0.278,10,1.3,,Male,36,Bnglr,paid_ad
C001093,2024-11-07,27,21806.18,2024-11-12,807.64,0.456,1,69,0,474,2,0.016,12,4.6,0.5,male,45,Pune,paid_ad
C001094,2024-04-17,28,13486.87,2024-06-29,481.67,0.405,4,3,0,610,1,0.77,13,2.0,0.505,F,39,Jaipur,referral
C001095,2024-12-18,50,10255.47,2025-09-05,205.11,0.002,0,4,0,177,2,0.408,20,3.1,,Male,52,Kochi,organic
C001096,2024-03-20,43,60574.25,2024-12-11,1408.7,0.216,3,40,0,445,3,0.613,20,2.3,0.357,Female,70,bangalore,organic
C001097,2024-12-10,4,5027.1,2025-07-09,1256.78,0.261,7,45,0,235,0,0.549,6,1.4,0.495,Female,59,Chandigarh,
C001098,2024-09-15,34,94967.7,2025-09-18,2793.17,0.485,3,98,0,164,1,0.298,16,1.9,,Male,46,Kochi,social
C001099,2024-04-16,44,116652.78,2024-07-10,2651.2,0.279,4,,0,599,0,0.769,20,4.5,0.289,,33,BANGALORE,referral
C001100,2024-08-14,43,96504.73,2025-04-04,2244.3,0.296,6,96,0,331,4,0.026,6,2.2,0.407,,58,Pune,
C001101,2024-08-22,21,19245.67,2025-08-15,916.46,0.219,5,45,0,198,5,0.624,7,3.8,0.297,F,47,Pune,paid_ad
C001102,2024-04-09,18,38728.77,2025-01-08,2151.6,0.199,1,93,0,417,3,0.196,12,2.5,0.513,M,43,BANGALORE,paid_ad
C001103,2024-11-09,11,23582.02,2025-06-09,2143.82,0.431,6,16,0,265,0,0.653,9,2.6,0.185,M,24,Bnglr,referral
C001104,2024-05-12,4,9290.48,2024-11-22,2322.62,0.088,1,,0,464,3,0.434,3,2.9,0.379,male,58,Chandigarh,organic
C001105,2024-03-12,29,10795.84,2024-12-31,372.27,0.338,2,26,0,425,3,0.359,19,2.1,0.042,Female,45,BANGALORE,organic
C001106,2024-12-07,20,45701.71,2025-05-11,2285.09,0.202,10,33,0,294,2,0.265,1,1.9,0.52,Female,33,Mumbai,referral
C001107,2024-03-19,11,30001.74,2025-02-04,2727.43,0.312,0,,0,390,3,0.451,11,2.7,0.46,,48,Lucknow,social
C001108,2024-05-16,6,12390.47,2025-02-01,2065.08,0.293,5,77,0,393,5,0.097,17,3.2,0.113,Male,43,mumbai,paid_ad
C001109,2024-10-16,4,7406.55,2024-11-07,1851.64,0.012,7,31,0,479,3,0.038,2,2.3,0.483,Male,27,Lucknow,organic
C001110,2024-12-04,21,56157.32,2025-06-24,2674.16,0.133,10,53,0,250,2,0.292,3,4.7,0.547,M,53,BANGALORE,organic
C001111,2024-10-11,50,12172.85,2025-10-02,243.46,0.466,0,75,0,150,0,0.785,5,2.0,0.105,,50,Kochi,paid_ad
C001112,2024-02-05,23,33928.02,2024-02-16,1475.13,0.085,6,,0,744,4,0.48,10,4.5,0.017,female,45,DELHI,social
C001113,2024-08-14,13,27325.04,2024-09-01,666.46,0.419,10,6,1,546,0,0.227,8,1.9,0.426,F,46,mumbai,paid_ad
C001114,2024-05-28,22,35554.2,2025-04-19,1616.1,0.465,6,67,0,316,1,0.267,13,1.8,0.323,Male,59,Noida,referral
C001115,2024-10-25,11,15195.96,2025-07-11,1381.45,0.23,0,11,0,233,3,0.168,16,1.7,0.307,Male,39,Jaipur,referral
C001116,2024-01-16,10,16048.88,2024-02-29,1604.89,0.07,1,33,0,731,1,0.415,14,3.7,0.389,female,50,Ahmedabad,referral
C001117,2024-08-08,5,3118.79,2025-07-28,623.76,0.12,0,32,0,216,3,0.227,0,1.5,0.446,male,57,Delhi,paid_ad
C001118,2024-05-19,8,15438.11,2024-09-01,1929.76,0.434,5,54,0,546,1,0.028,2,1.8,0.435,Male,23,mumbai,referral
C001119,2024-01-06,33,66569.47,2024-01-12,2017.26,0.169,8,11,0,779,5,0.314,13,3.1,0.554,Male,29,Mumbai,paid_ad
C001120,2024-03-18,49,69084.35,2025-01-16,1409.88,0.429,1,15,0,409,5,0.278,8,3.0,0.047,F,36,Chandigarh,referral
C001121,2024-11-30,31,84535.63,2025-11-10,2726.96,0.027,7,16,0,111,4,0.502,12,4.3,0.366,Female,24,Jaipur,referral
C001122,2024-06-14,30,56935.33,2025-05-06,1897.84,0.286,0,24,0,299,0,0.468,5,2.6,0.131,F,63,Hyderabad,
C001123,2024-07-09,40,103826.83,2025-01-07,2595.67,0.298,0,11,0,418,3,0.616,8,1.4,0.093,female,25,Chennai,organic
C001124,2024-07-26,39,81171.92,2025-05-07,2081.33,0.403,8,76,0,298,2,0.281,3,2.9,,male,35,Lucknow,paid_ad
C001125,2024-12-13,2,4014.72,2025-01-13,501.84,0.176,10,22,1,412,0,0.167,1,,0.119,F,18,Kolkata,referral
C001126,2024-04-20,47,129304.07,2024-10-06,2751.15,0.4,5,40,0,511,0,0.198,8,4.6,0.074,M,45,Noida,social
C001127,2024-07-17,19,38491.47,2024-12-23,2025.87,0.394,4,72,0,433,0,0.08,17,4.1,0.52,F,70,Gurgaon,social
C001128,2024-02-11,11,8017.94,2024-06-06,728.9,0.201,10,45,0,633,3,0.565,13,2.7,0.141,,35,Ahmedabad,referral
C001129,2024-05-07,8,4653.53,2024-08-21,581.69,0.192,10,97,0,557,2,0.363,3,4.5,0.356,Male,21,Bnglr,paid_ad
C001130,2024-03-13,30,28172.93,2024-03-25,939.1,0.467,2,96,0,706,1,0.41,15,1.6,0.311,Male,62,Ahmedabad,
C001131,2024-01-19,9,13003.63,2024-07-31,1444.85,0.153,0,21,0,578,0,0.234,6,1.2,0.011,male,42,Bangalore,
C001132,2024-04-16,15,34728.72,2024-12-07,2315.25,0.108,0,56,0,449,5,0.502,15,3.3,0.299,Female,69,Jaipur,organic
C001133,2024-11-05,43,36154.29,2025-07-27,840.8,0.086,0,89,0,217,1,0.184,14,4.3,0.584,,18,Delhi,paid_ad
C001134,2024-03-24,28,79907.4,2024-07-10,2853.84,0.29,4,59,0,599,2,0.477,14,2.5,0.261,F,49,bangalore,referral
C001135,2024-03-03,46,39041.08,2024-12-05,848.72,0.384,5,36,0,451,5,0.068,13,2.9,0.451,M,32,Jaipur,social
C001136,2024-01-12,9,19765.63,2024-04-23,2196.18,0.064,1,24,0,677,2,0.58,9,1.1,0.444,male,25,Noida,referral
C001137,2024-04-26,24,45727.43,2024-07-30,1905.31,0.214,1,23,0,579,3,0.455,6,4.1,0.005,F,35,Bnglr,social
C001138,2024-01-15,22,31018.74,2024-09-28,1409.94,0.02,1,16,0,519,1,0.02,10,4.6,0.347,M,63,BANGALORE,referral
C001139,2024-05-03,47,82743.75,2025-03-28,1760.51,0.493,3,10,0,338,3,0.477,15,2.5,0.145,M,29,Hyderabad,paid_ad
C001140,2024-10-12,2,1562.98,2025-09-26,781.49,,6,31,0,156,4,0.54,18,,0.313,Male,31,Noida,social
C001141,2024-12-24,49,82448.18,2025-12-16,1682.62,0.16,2,95,0,75,1,0.643,18,2.6,0.07,Female,43,Bangalore,paid_ad
C001142,2024-03-05,1,1518.44,2024-08-09,759.22,,10,10,1,569,0,0.561,15,,0.171,F,27,Lucknow,organic
C001143,2024-10-27,35,9313.66,2024-11-18,266.1,0.417,2,28,0,468,0,0.293,0,4.2,0.449,Male,50,Kolkata,
C001144,2024-02-09,33,7937.05,2024-09-03,240.52,0.236,10,19,0,544,1,0.297,20,4.3,0.58,female,33,Jaipur,organic
C001145,2024-05-22,6,24633.34,2025-04-11,1231.67,0.281,9,0,1,324,0,0.083,15,1.7,0.526,F,56,Jaipur,
C001146,2024-10-31,46,17900.43,2025-05-18,389.14,0.203,4,30,0,287,0,0.153,13,3.4,0.356,,40,Hyderabad,
C001147,2024-11-20,0,0.0,,,,7,95,0,,3,0.36,8,,0.036,,23,Lucknow,organic
C001148,2024-04-18,45,62617.67,2025-01-30,1391.5,0.188,10,18,0,395,5,0.506,14,2.5,0.279,Male,60,mumbai,paid_ad
C001149,2024-09-11,44,83344.61,2025-03-31,1894.2,0.358,1,7,0,335,0,0.6,4,2.1,0.268,Female,39,Bangalore,social
C001150,2024-11-22,7,15372.24,2025-10-14,2196.03,0.091,1,59,0,138,3,0.525,18,2.6,0.032,F,34,Pune,organic
C001151,2024-12-03,21,11561.64,2025-09-02,550.55,0.196,7,34,0,180,3,0.073,1,4.5,0.136,F,40,Noida,referral
C001152,2024-12-27,5,3626.23,2026-01-30,725.25,0.482,8,29,0,30,3,0.442,8,4.0,0.492,male,43,chennai,organic
C001153,2024-07-18,9,3362.09,2024-12-26,373.57,0.477,9,51,0,430,2,0.469,13,4.1,0.419,,45,Bnglr,
C001154,2024-09-18,7,4185.95,2025-02-26,597.99,0.057,5,37,0,368,1,0.685,14,4.2,0.225,female,41,Mumbai,paid_ad
C001155,2024-12-16,15,17448.38,2025-05-15,1163.23,0.46,4,15,0,290,4,0.39,2,1.2,0.549,Female,46,bangalore,
C001156,2024-01-27,20,5968.19,2024-04-12,298.41,0.197,8,54,0,688,0,0.144,11,1.3,0.521,,68,DELHI,referral
C001157,2024-04-04,14,22117.0,2024-09-24,1579.79,0.377,4,74,0,523,4,0.092,1,1.8,0.533,Female,63,bangalore,referral
C001158,2024-05-23,6,2751.53,2025-02-10,458.59,0.094,6,,0,384,4,0.529,14,4.4,,male,36,Chandigarh,social
C001159,2024-02-24,7,2879.75,2024-11-26,411.39,0.461,10,63,0,460,3,0.588,20,4.1,0.296,male,62,Pune,social
C001160,2024-10-05,45,21123.47,2025-10-13,469.41,0.277,3,52,0,139,5,0.257,15,4.4,0.451,female,31,Hyderabad,paid_ad
C001161,2024-04-08,47,29625.12,2025-04-25,630.32,0.016,3,11,0,310,0,0.719,18,2.5,0.122,Male,69,Chandigarh,paid_ad
C001162,2024-03-30,14,30868.06,2024-06-20,2204.86,0.149,5,90,0,619,3,0.742,4,2.0,0.347,M,51,bangalore,
C001163,2024-01-12,27,49637.14,2025-01-11,1838.41,0.378,9,92,0,414,5,0.512,11,1.1,0.202,F,22,Kolkata,organic
C001164,2024-12-19,50,98629.51,2025-05-02,1972.59,0.451,7,40,0,303,1,0.054,8,2.1,,M,25,Ahmedabad,
C001165,2024-02-25,47,27908.24,2025-01-29,593.79,0.047,8,18,0,396,1,0.73,6,2.7,,M,49,Pune,
C001166,2024-12-29,50,59822.69,2025-07-02,1196.45,0.01,1,92,0,242,5,0.631,2,3.6,0.353,M,22,Delhi,
C001167,2024-01-27,19,22794.3,2024-09-28,1199.7,0.113,4,17,0,519,3,0.176,15,2.8,0.572,,68,Ahmedabad,social
C001168,2024-01-26,43,68582.72,2024-02-27,1594.95,0.067,6,49,0,733,3,0.154,7,3.0,,male,61,Ahmedabad,organic
C001169,2024-11-29,40,103271.11,2025-10-13,2581.78,0.474,9,17,0,139,0,0.164,20,4.6,0.19,,65,Gurgaon,paid_ad
C001170,2024-10-06,8,10973.74,2025-09-06,1371.72,0.31,2,25,0,176,5,0.727,3,1.7,0.133,Female,54,Indore,referral
C001171,2024-12-09,6,15818.39,2026-01-07,2636.4,0.298,4,25,0,53,5,0.479,8,4.3,0.477,female,60,BANGALORE,
C001172,2024-07-06,7,20634.37,2025-03-08,937.93,0.155,10,5,1,358,0,0.316,11,3.7,0.131,F,70,Lucknow,organic
C001173,2024-10-19,9,9067.3,2024-12-29,1007.48,0.452,4,94,0,427,3,0.426,11,1.9,0.026,,55,Noida,paid_ad
C001174,2024-07-22,3,5917.37,2025-02-19,1972.46,,0,0,0,375,4,0.733,2,1.5,0.537,,68,Kochi,social
C001175,2024-10-26,4,8641.45,2025-05-16,2160.36,0.447,0,91,0,289,3,0.789,3,2.2,0.505,Male,45,Lucknow,referral
C001176,2024-10-27,1,2628.18,2024-12-16,2628.18,,10,2,0,440,5,0.664,20,,0.14,M,51,Bnglr,organic
C001177,2024-09-06,32,70431.46,2025-01-24,2200.98,0.112,5,70,0,401,0,0.039,11,3.2,0.027,,54,Chandigarh,referral
C001178,2024-02-28,42,40917.77,2024-05-11,974.23,0.076,5,60,0,659,0,0.157,8,4.7,0.101,,27,Jaipur,social
C001179,2024-06-16,40,51726.02,2025-02-01,1293.15,0.466,3,16,0,393,2,0.173,18,3.1,0.508,Male,36,Bnglr,
C001180,2024-05-31,5,14992.42,2024-12-19,2998.48,0.2,9,49,0,437,4,0.707,16,4.6,0.064,Male,69,Kochi,social
C001181,2024-12-02,23,20829.5,2025-11-14,905.63,0.323,4,68,0,107,0,0.157,3,3.6,,,60,chennai,social
C001182,2024-04-08,11,18037.52,2024-08-27,1639.77,0.086,5,55,0,551,1,0.662,18,1.6,0.103,,21,Bangalore,organic
C001183,2024-07-17,24,9983.63,2024-12-21,415.98,0.268,7,2,0,435,2,0.137,13,4.0,0.554,male,60,Noida,referral
C001184,2024-06-01,20,50892.95,2024-08-23,2544.65,0.33,10,1,0,555,2,0.313,7,2.7,0.581,Male,43,Gurgaon,
C001185,2024-06-06,22,49514.28,2024-10-18,2250.65,0.141,2,35,0,499,5,0.013,12,2.4,0.328,female,26,Kochi,social
C001186,2024-03-03,4,10740.46,2024-08-13,2685.11,0.01,2,6,0,565,4,0.43,18,1.8,0.028,Female,48,Jaipur,paid_ad
C001187,2024-09-12,0,0.0,,,,4,96,0,,3,0.614,19,,,M,54,BANGALORE,referral
C001188,2024-12-10,28,76563.53,2025-01-21,2734.41,0.105,8,11,0,404,2,0.786,12,1.9,0.515,Male,52,chennai,organic
C001189,2024-07-03,40,34394.89,2025-06-12,859.87,0.484,7,63,0,262,3,0.146,16,2.8,0.116,male,51,Pune,social
C001190,2024-05-01,32,55723.78,2024-09-04,1741.37,0.257,3,55,0,543,1,0.489,0,4.4,0.492,M,57,BANGALORE,social
C001191,2024-06-28,22,42192.76,2025-02-25,1917.85,0.483,4,30,0,369,4,0.516,6,1.8,0.496,Female,28,Bangalore,referral
C001192,2024-01-27,42,41353.15,2024-06-26,984.6,0.353,7,61,0,613,4,0.089,18,1.3,0.531,M,61,Indore,referral
C001193,2024-01-09,48,32743.83,2024-11-18,682.16,0.224,8,36,0,468,3,0.087,2,3.3,,male,19,DELHI,organic
C001194,2024-09-22,9,16167.55,2025-02-05,1796.39,0.115,2,11,0,389,4,0.545,10,3.9,0.305,male,55,Kolkata,organic
C001195,2024-05-15,22,65187.94,2024-06-10,2963.09,0.407,6,29,0,629,3,0.147,4,1.1,0.232,Male,58,Lucknow,organic
